order_id,supplier_id,total_emissions,budget,violation_type,compliance
O04422,S025,857.7900000000001,300,COMPLIANT,FAIL
O04424,S033,242.2,150,COMPLIANT,FAIL
O04425,S048,375.41,300,COMPLIANT,FAIL
O04431,S017,779.22,250,PROCESS_VIOLATION,FAIL
O04437,S002,217.98,150,COMPLIANT,FAIL
O04438,S018,223.17,150,COMPLIANT,FAIL
O04440,S037,223.17,150,COMPLIANT,FAIL
O04441,S021,388.3,250,COMPLIANT,FAIL
O04451,S025,250.29,250,COMPLIANT,FAIL
O04452,S026,269.88,150,DATA_QUALITY_ISSUE,FAIL
O04454,S048,766.01,150,CARBON_VIOLATION,FAIL
O04455,S018,455.37,150,COMPLIANT,FAIL
O04456,S025,809.19,250,PROCESS_VIOLATION,FAIL
O04457,S007,200.72,150,PROCESS_VIOLATION,FAIL
O04458,S037,455.37,250,COMPLIANT,FAIL
O04462,S014,776.6,300,COMPLIANT,FAIL
O04465,S048,180.11,150,PROCESS_VIOLATION,FAIL
O04466,S024,321.78,150,COMPLIANT,FAIL
O04470,S016,317.7,250,CARBON_VIOLATION,FAIL
O04471,S001,155.7,150,COMPLIANT,FAIL
O04473,S044,677.76,300,CARBON_VIOLATION,FAIL
O04477,S014,226.6,150,COMPLIANT,FAIL
O04479,S011,200.68,150,COMPLIANT,FAIL
O04481,S002,217.98,150,COMPLIANT,FAIL
O04482,S026,550.6800000000001,300,CARBON_VIOLATION,FAIL
O04485,S010,174.73,150,COMPLIANT,FAIL
O04486,S005,191.58,150,COMPLIANT,FAIL
O04491,S044,332.16,150,COMPLIANT,FAIL
O04499,S024,321.78,150,COMPLIANT,FAIL
O04500,S006,628.34,300,COMPLIANT,FAIL
O04507,S036,222.48,150,COMPLIANT,FAIL
O04508,S009,261.23,150,COMPLIANT,FAIL
O04509,S047,603.63,250,COMPLIANT,FAIL
O04513,S021,388.3,300,COMPLIANT,FAIL
O04514,S048,375.41,150,COMPLIANT,FAIL
O04522,S048,766.01,250,COMPLIANT,FAIL
O04523,S005,191.58,150,COMPLIANT,FAIL
O04532,S026,269.88,150,COMPLIANT,FAIL
O04537,S048,766.01,250,COMPLIANT,FAIL
O04539,S011,200.68,150,COMPLIANT,FAIL
O04543,S025,250.29,250,COMPLIANT,FAIL
O04544,S017,826.02,150,DATA_QUALITY_ISSUE,FAIL
O04545,S015,536.5600000000001,150,COMPLIANT,FAIL
O04549,S003,455.37,150,COMPLIANT,FAIL
O04550,S011,223.88,150,PROCESS_VIOLATION,FAIL
O04553,S023,395.36,150,CARBON_VIOLATION,FAIL
O04555,S045,723.65,250,COMPLIANT,FAIL
O04556,S044,332.16,150,COMPLIANT,FAIL
O04557,S024,693.78,250,PROCESS_VIOLATION,FAIL
O04559,S047,176.13,150,DATA_QUALITY_ISSUE,FAIL
O04561,S025,857.7900000000001,250,COMPLIANT,FAIL
O04562,S014,776.6,150,COMPLIANT,FAIL
O04564,S009,261.23,250,COMPLIANT,FAIL
O04565,S042,245.66000000000005,150,COMPLIANT,FAIL
O04566,S018,455.37,150,CARBON_VIOLATION,FAIL
O04571,S006,628.34,300,COMPLIANT,FAIL
O04572,S014,776.6,150,CARBON_VIOLATION,FAIL
O04574,S024,321.78,150,COMPLIANT,FAIL
O04575,S024,656.58,150,CARBON_VIOLATION,FAIL
O04576,S011,200.68,150,COMPLIANT,FAIL
O04577,S006,307.94,300,DATA_QUALITY_ISSUE,FAIL
O04578,S006,592.74,300,PROCESS_VIOLATION,FAIL
O04579,S009,533.03,300,COMPLIANT,FAIL
O04580,S042,274.06,150,PROCESS_VIOLATION,FAIL
O04583,S015,156.56,150,COMPLIANT,FAIL
O04584,S033,466.2,300,PROCESS_VIOLATION,FAIL
O04585,S042,245.66000000000005,150,COMPLIANT,FAIL
O04599,S045,211.15,150,COMPLIANT,FAIL
O04601,S021,388.3,150,COMPLIANT,FAIL
O04602,S015,156.56,150,COMPLIANT,FAIL
O04605,S010,174.73,150,DATA_QUALITY_ISSUE,FAIL
O04607,S027,335.35,150,CARBON_VIOLATION,FAIL
O04609,S018,223.17,150,COMPLIANT,FAIL
O04610,S042,501.26,150,COMPLIANT,FAIL
O04612,S050,384.77,300,COMPLIANT,FAIL
O04613,S005,321.78,250,COMPLIANT,FAIL
O04617,S044,197.76,150,COMPLIANT,FAIL
O04620,S047,603.63,250,COMPLIANT,FAIL
O04621,S014,226.6,150,COMPLIANT,FAIL
O04624,S014,380.6,150,COMPLIANT,FAIL
O04625,S002,444.78,250,COMPLIANT,FAIL
O04628,S014,226.6,150,COMPLIANT,FAIL
O04630,S018,197.37,150,PROCESS_VIOLATION,FAIL
O04635,S030,166.08,150,COMPLIANT,FAIL
O04637,S036,762.48,150,COMPLIANT,FAIL
O04640,S009,261.23,250,COMPLIANT,FAIL
O04643,S024,321.78,150,COMPLIANT,FAIL
O04645,S045,354.65,300,COMPLIANT,FAIL
O04649,S005,321.78,250,COMPLIANT,FAIL
O04651,S046,208.27,150,CARBON_VIOLATION,FAIL
O04654,S015,262.96,250,COMPLIANT,FAIL
O04655,S047,603.63,300,COMPLIANT,FAIL
O04659,S017,826.02,150,COMPLIANT,FAIL
O04660,S044,332.16,150,COMPLIANT,FAIL
O04663,S035,232.98,150,CARBON_VIOLATION,FAIL
O04664,S024,321.78,150,COMPLIANT,FAIL
O04666,S030,166.08,150,COMPLIANT,FAIL
O04667,S013,402.42,250,CARBON_VIOLATION,FAIL
O04670,S045,723.65,300,COMPLIANT,FAIL
O04674,S024,321.78,300,COMPLIANT,FAIL
O04675,S015,262.96,250,COMPLIANT,FAIL
O04676,S044,332.16,250,COMPLIANT,FAIL
O04678,S047,603.63,150,COMPLIANT,FAIL
O04687,S027,335.35,250,CARBON_VIOLATION,FAIL
O04689,S036,762.48,300,COMPLIANT,FAIL
O04697,S033,494.2,150,CARBON_VIOLATION,FAIL
O04700,S048,375.41,150,COMPLIANT,FAIL
O04702,S001,317.7,250,COMPLIANT,FAIL
O04703,S036,762.48,150,COMPLIANT,FAIL
O04705,S024,619.38,150,PROCESS_VIOLATION,FAIL
O04708,S022,247.39,150,COMPLIANT,FAIL
O04718,S002,444.78,300,DATA_QUALITY_ISSUE,FAIL
O04719,S042,245.66000000000005,150,COMPLIANT,FAIL
O04720,S005,321.78,250,COMPLIANT,FAIL
O04724,S004,497.73,300,COMPLIANT,FAIL
O04731,S002,243.18,150,PROCESS_VIOLATION,FAIL
O04733,S030,166.08,150,COMPLIANT,FAIL
O04735,S050,188.57,150,COMPLIANT,FAIL
O04740,S025,857.7900000000001,250,COMPLIANT,FAIL
O04747,S028,166.08,150,COMPLIANT,FAIL
O04748,S014,776.6,150,COMPLIANT,FAIL
O04752,S006,628.34,250,COMPLIANT,FAIL
O04756,S030,338.88,150,CARBON_VIOLATION,FAIL
O04757,S048,766.01,150,COMPLIANT,FAIL
O04759,S045,723.65,250,COMPLIANT,FAIL
O04764,S045,723.65,300,DATA_QUALITY_ISSUE,FAIL
O04765,S036,762.48,250,COMPLIANT,FAIL
O04767,S045,354.65,150,COMPLIANT,FAIL
O04768,S045,723.65,250,COMPLIANT,FAIL
O04770,S024,321.78,300,COMPLIANT,FAIL
O04771,S009,155.53,150,COMPLIANT,FAIL
O04774,S009,291.42999999999995,250,PROCESS_VIOLATION,FAIL
O04779,S003,455.37,150,COMPLIANT,FAIL
O04781,S045,211.15,150,COMPLIANT,FAIL
O04784,S041,174.73,150,COMPLIANT,FAIL
O04790,S049,353.0,300,DATA_QUALITY_ISSUE,FAIL
O04794,S003,223.17,150,COMPLIANT,FAIL
O04795,S017,872.82,150,PROCESS_VIOLATION,FAIL
O04803,S025,250.29,150,COMPLIANT,FAIL
O04805,S004,243.93,150,COMPLIANT,FAIL
O04810,S003,223.17,150,COMPLIANT,FAIL
O04811,S048,766.01,250,COMPLIANT,FAIL
O04814,S044,332.16,150,COMPLIANT,FAIL
O04818,S030,338.88,150,CARBON_VIOLATION,FAIL
O04821,S049,173.0,150,COMPLIANT,FAIL
O04822,S014,776.6,250,COMPLIANT,FAIL
O04824,S001,317.7,250,COMPLIANT,FAIL
O04828,S048,766.01,150,COMPLIANT,FAIL
O04830,S022,476.19,250,PROCESS_VIOLATION,FAIL
O04831,S029,160.89,150,COMPLIANT,FAIL
O04835,S026,550.6800000000001,250,CARBON_VIOLATION,FAIL
O04836,S009,502.83,300,PROCESS_VIOLATION,FAIL
O04839,S010,356.53,150,CARBON_VIOLATION,FAIL
O04840,S050,188.57,150,COMPLIANT,FAIL
O04845,S026,301.08,250,PROCESS_VIOLATION,FAIL
O04846,S005,656.58,150,CARBON_VIOLATION,FAIL
O04854,S044,197.76,150,COMPLIANT,FAIL
O04855,S026,160.68,150,COMPLIANT,FAIL
O04856,S009,261.23,250,COMPLIANT,FAIL
O04858,S026,550.6800000000001,150,CARBON_VIOLATION,FAIL
O04860,S024,228.78,150,PROCESS_VIOLATION,FAIL
O04864,S025,857.7900000000001,150,CARBON_VIOLATION,FAIL
O04865,S037,223.17,150,COMPLIANT,FAIL
O04866,S015,156.56,150,COMPLIANT,FAIL
O04867,S049,173.0,150,COMPLIANT,FAIL
O04868,S011,409.48,150,CARBON_VIOLATION,FAIL
O04871,S033,494.2,250,COMPLIANT,FAIL
O04874,S050,188.57,150,COMPLIANT,FAIL
O04878,S006,307.94,300,COMPLIANT,FAIL
O04880,S022,247.39,150,COMPLIANT,FAIL
O04885,S001,155.7,150,COMPLIANT,FAIL
O04886,S014,226.6,150,COMPLIANT,FAIL
O04887,S026,160.68,150,COMPLIANT,FAIL
O04898,S014,380.6,300,COMPLIANT,FAIL
O04901,S050,384.77,300,COMPLIANT,FAIL
O04904,S047,330.03,150,PROCESS_VIOLATION,FAIL
O04906,S017,826.02,150,COMPLIANT,FAIL
O04908,S030,338.88,300,COMPLIANT,FAIL
O04910,S018,455.37,250,CARBON_VIOLATION,FAIL
O04916,S048,223.51,150,COMPLIANT,FAIL
O04917,S025,250.29,150,COMPLIANT,FAIL
O04927,S028,166.08,150,COMPLIANT,FAIL
O04930,S014,380.6,150,COMPLIANT,FAIL
O04931,S044,677.76,250,CARBON_VIOLATION,FAIL
O04933,S022,247.39,150,COMPLIANT,FAIL
O04934,S042,501.26,150,COMPLIANT,FAIL
O04935,S036,762.48,150,COMPLIANT,FAIL
O04936,S027,164.35,150,COMPLIANT,FAIL
O04938,S045,723.65,150,CARBON_VIOLATION,FAIL
O04940,S027,164.35,150,COMPLIANT,FAIL
O04948,S016,317.7,150,COMPLIANT,FAIL
O04950,S017,241.02,150,COMPLIANT,FAIL
O04956,S021,388.3,250,CARBON_VIOLATION,FAIL
O04958,S032,152.24,150,COMPLIANT,FAIL
O04960,S037,455.37,250,COMPLIANT,FAIL
O04962,S028,166.08,150,DATA_QUALITY_ISSUE,FAIL
O04963,S044,677.76,150,CARBON_VIOLATION,FAIL
O04968,S016,155.7,150,COMPLIANT,FAIL
O04969,S006,307.94,150,COMPLIANT,FAIL
O04972,S048,375.41,300,COMPLIANT,FAIL
O04974,S044,677.76,300,COMPLIANT,FAIL
O04982,S040,211.8,150,CARBON_VIOLATION,FAIL
O04988,S023,171.36,150,PROCESS_VIOLATION,FAIL
O04989,S048,766.01,300,COMPLIANT,FAIL
O04991,S042,529.66,250,PROCESS_VIOLATION,FAIL
O04998,S025,250.29,250,COMPLIANT,FAIL
O05000,S016,155.7,150,COMPLIANT,FAIL
O05001,S025,420.39,250,COMPLIANT,FAIL
O05004,S014,226.6,150,COMPLIANT,FAIL
O05005,S047,295.83,250,COMPLIANT,FAIL
O05007,S033,242.2,150,COMPLIANT,FAIL
O05009,S048,766.01,300,COMPLIANT,FAIL
O05010,S048,766.01,300,CARBON_VIOLATION,FAIL
O05014,S003,455.37,300,COMPLIANT,FAIL
O05022,S027,164.35,150,COMPLIANT,FAIL
O05026,S047,295.83,250,COMPLIANT,FAIL
O05031,S050,188.57,150,COMPLIANT,FAIL
O05032,S043,250.63,150,COMPLIANT,FAIL
O05033,S044,197.76,150,COMPLIANT,FAIL
O05036,S017,404.8200000000001,300,COMPLIANT,FAIL
O05038,S036,222.48,150,DATA_QUALITY_ISSUE,FAIL
O05041,S010,174.73,150,COMPLIANT,FAIL
O05042,S030,338.88,300,COMPLIANT,FAIL
O05048,S018,455.37,150,DATA_QUALITY_ISSUE,FAIL
O05050,S001,317.7,300,CARBON_VIOLATION,FAIL
O05054,S048,180.11,150,PROCESS_VIOLATION,FAIL
O05056,S009,261.23,250,COMPLIANT,FAIL
O05059,S026,550.6800000000001,300,COMPLIANT,FAIL
O05064,S007,179.92,150,COMPLIANT,FAIL
O05069,S022,247.39,150,COMPLIANT,FAIL
O05071,S009,533.03,300,CARBON_VIOLATION,FAIL
O05072,S006,272.34000000000003,250,PROCESS_VIOLATION,FAIL
O05074,S014,732.6,250,PROCESS_VIOLATION,FAIL
O05076,S025,250.29,250,COMPLIANT,FAIL
O05077,S018,455.37,300,COMPLIANT,FAIL
O05086,S036,330.48,300,PROCESS_VIOLATION,FAIL
O05087,S009,261.23,150,COMPLIANT,FAIL
O05089,S016,317.7,250,CARBON_VIOLATION,FAIL
O05090,S048,223.51,150,COMPLIANT,FAIL
O05091,S005,321.78,250,COMPLIANT,FAIL
O05092,S025,857.7900000000001,250,COMPLIANT,FAIL
O05093,S022,275.99,150,PROCESS_VIOLATION,FAIL
O05097,S017,404.8200000000001,150,COMPLIANT,FAIL
O05099,S029,328.29,250,COMPLIANT,FAIL
O05102,S024,321.78,150,COMPLIANT,FAIL
O05107,S009,533.03,150,COMPLIANT,FAIL
O05108,S011,200.68,150,COMPLIANT,FAIL
O05111,S026,519.48,150,PROCESS_VIOLATION,FAIL
O05112,S026,160.68,150,DATA_QUALITY_ISSUE,FAIL
O05117,S041,174.73,150,COMPLIANT,FAIL
O05120,S027,335.35,300,COMPLIANT,FAIL
O05122,S044,677.76,250,COMPLIANT,FAIL
O05124,S045,723.65,150,COMPLIANT,FAIL
O05128,S010,174.73,150,COMPLIANT,FAIL
O05129,S036,719.28,250,PROCESS_VIOLATION,FAIL
O05132,S045,723.65,300,CARBON_VIOLATION,FAIL
O05136,S045,723.65,250,COMPLIANT,FAIL
O05137,S014,776.6,250,COMPLIANT,FAIL
O05140,S024,321.78,150,COMPLIANT,FAIL
O05142,S009,502.83,250,PROCESS_VIOLATION,FAIL
O05147,S017,241.02,150,COMPLIANT,FAIL
O05154,S029,328.29,150,COMPLIANT,FAIL
O05158,S028,338.88,300,CARBON_VIOLATION,FAIL
O05159,S017,404.8200000000001,250,COMPLIANT,FAIL
O05160,S042,501.26,150,CARBON_VIOLATION,FAIL
O05161,S025,857.7900000000001,150,CARBON_VIOLATION,FAIL
O05166,S028,166.08,150,COMPLIANT,FAIL
O05168,S003,455.37,150,COMPLIANT,FAIL
O05169,S024,191.58,150,COMPLIANT,FAIL
O05181,S037,223.17,150,COMPLIANT,FAIL
O05182,S024,321.78,250,COMPLIANT,FAIL
O05185,S032,169.84,150,PROCESS_VIOLATION,FAIL
O05186,S029,179.49,150,PROCESS_VIOLATION,FAIL
O05187,S014,776.6,300,CARBON_VIOLATION,FAIL
O05188,S015,262.96,250,COMPLIANT,FAIL
O05190,S032,310.64000000000004,150,CARBON_VIOLATION,FAIL
O05192,S017,404.8200000000001,250,COMPLIANT,FAIL
O05196,S005,321.78,250,COMPLIANT,FAIL
O05198,S006,628.34,300,COMPLIANT,FAIL
O05199,S006,307.94,300,COMPLIANT,FAIL
O05200,S050,384.77,250,COMPLIANT,FAIL
O05204,S013,402.42,150,CARBON_VIOLATION,FAIL
O05210,S004,497.73,150,COMPLIANT,FAIL
O05211,S014,776.6,150,COMPLIANT,FAIL
O05213,S041,174.73,150,COMPLIANT,FAIL
O05215,S036,762.48,150,COMPLIANT,FAIL
O05217,S016,155.7,150,COMPLIANT,FAIL
O05220,S010,174.73,150,COMPLIANT,FAIL
O05225,S026,550.6800000000001,300,COMPLIANT,FAIL
O05227,S027,164.35,150,COMPLIANT,FAIL
O05229,S017,826.02,250,COMPLIANT,FAIL
O05235,S047,569.43,150,PROCESS_VIOLATION,FAIL
O05237,S007,179.92,150,COMPLIANT,FAIL
O05240,S044,332.16,150,COMPLIANT,FAIL
O05242,S005,656.58,300,COMPLIANT,FAIL
O05247,S013,197.22000000000003,150,COMPLIANT,FAIL
O05253,S048,766.01,250,COMPLIANT,FAIL
O05255,S036,762.48,250,COMPLIANT,FAIL
O05256,S024,656.58,150,COMPLIANT,FAIL
O05257,S025,250.29,150,COMPLIANT,FAIL
O05260,S009,155.53,150,COMPLIANT,FAIL
O05261,S044,332.16,150,COMPLIANT,FAIL
O05271,S014,336.6,150,PROCESS_VIOLATION,FAIL
O05276,S009,261.23,250,COMPLIANT,FAIL
O05277,S005,228.78,150,PROCESS_VIOLATION,FAIL
O05281,S024,321.78,300,COMPLIANT,FAIL
O05284,S025,250.29,150,COMPLIANT,FAIL
O05285,S036,373.68,250,COMPLIANT,FAIL
O05286,S005,656.58,150,COMPLIANT,FAIL
O05291,S015,262.96,150,DATA_QUALITY_ISSUE,FAIL
O05292,S030,166.08,150,COMPLIANT,FAIL
O05296,S003,455.37,300,COMPLIANT,FAIL
O05297,S029,160.89,150,COMPLIANT,FAIL
O05299,S025,250.29,150,DATA_QUALITY_ISSUE,FAIL
O05301,S004,215.73,150,PROCESS_VIOLATION,FAIL
O05303,S004,497.73,250,CARBON_VIOLATION,FAIL
O05304,S033,494.2,150,COMPLIANT,FAIL
O05306,S024,191.58,150,COMPLIANT,FAIL
O05307,S036,762.48,250,COMPLIANT,FAIL
O05309,S015,262.96,150,COMPLIANT,FAIL
O05310,S050,188.57,150,COMPLIANT,FAIL
O05311,S007,179.92,150,COMPLIANT,FAIL
O05313,S010,174.73,150,DATA_QUALITY_ISSUE,FAIL
O05316,S025,857.7900000000001,300,COMPLIANT,FAIL
O05317,S017,826.02,300,COMPLIANT,FAIL
O05318,S015,536.5600000000001,300,COMPLIANT,FAIL
O05321,S047,603.63,250,DATA_QUALITY_ISSUE,FAIL
O05322,S017,826.02,250,COMPLIANT,FAIL
O05325,S026,550.6800000000001,150,COMPLIANT,FAIL
O05328,S014,336.6,300,PROCESS_VIOLATION,FAIL
O05329,S029,328.29,250,DATA_QUALITY_ISSUE,FAIL
O05336,S045,723.65,150,COMPLIANT,FAIL
O05340,S025,420.39,300,COMPLIANT,FAIL
O05342,S007,179.92,150,COMPLIANT,FAIL
O05343,S022,247.39,150,COMPLIANT,FAIL
O05346,S005,656.58,250,COMPLIANT,FAIL
O05351,S005,656.58,150,COMPLIANT,FAIL
O05355,S017,404.8200000000001,250,COMPLIANT,FAIL
O05357,S026,550.6800000000001,250,COMPLIANT,FAIL
O05364,S036,762.48,150,COMPLIANT,FAIL
O05371,S004,243.93,150,COMPLIANT,FAIL
O05374,S010,174.73,150,COMPLIANT,FAIL
O05375,S026,519.48,150,PROCESS_VIOLATION,FAIL
O05380,S024,656.58,300,COMPLIANT,FAIL
O05381,S011,200.68,150,COMPLIANT,FAIL
O05384,S044,332.16,150,COMPLIANT,FAIL
O05385,S045,170.15,150,PROCESS_VIOLATION,FAIL
O05388,S016,155.7,150,COMPLIANT,FAIL
O05389,S049,353.0,150,COMPLIANT,FAIL
O05396,S017,826.02,150,COMPLIANT,FAIL
O05398,S028,166.08,150,COMPLIANT,FAIL
O05399,S021,388.3,150,COMPLIANT,FAIL
O05400,S048,766.01,150,COMPLIANT,FAIL
O05401,S017,241.02,150,COMPLIANT,FAIL
O05402,S017,826.02,250,COMPLIANT,FAIL
O05406,S005,656.58,300,COMPLIANT,FAIL
O05411,S036,373.68,150,COMPLIANT,FAIL
O05412,S036,762.48,250,DATA_QUALITY_ISSUE,FAIL
O05414,S045,354.65,300,COMPLIANT,FAIL
O05416,S006,307.94,300,COMPLIANT,FAIL
O05418,S024,656.58,250,CARBON_VIOLATION,FAIL
O05419,S045,723.65,300,COMPLIANT,FAIL
O05422,S044,677.76,250,COMPLIANT,FAIL
O05423,S044,332.16,150,COMPLIANT,FAIL
O05427,S026,269.88,150,COMPLIANT,FAIL
O05428,S026,550.6800000000001,150,COMPLIANT,FAIL
O05429,S001,155.7,150,COMPLIANT,FAIL
O05432,S045,723.65,150,COMPLIANT,FAIL
O05436,S018,223.17,150,COMPLIANT,FAIL
O05439,S050,384.77,250,COMPLIANT,FAIL
O05440,S036,762.48,250,COMPLIANT,FAIL
O05446,S048,223.51,150,COMPLIANT,FAIL
O05447,S036,222.48,150,COMPLIANT,FAIL
O05456,S014,380.6,250,COMPLIANT,FAIL
O05458,S028,166.08,150,COMPLIANT,FAIL
O05459,S010,154.53,150,PROCESS_VIOLATION,FAIL
O05463,S006,628.34,300,COMPLIANT,FAIL
O05465,S031,257.69,250,CARBON_VIOLATION,FAIL
O05468,S036,762.48,150,COMPLIANT,FAIL
O05469,S023,193.76,150,COMPLIANT,FAIL
O05470,S011,409.48,300,CARBON_VIOLATION,FAIL
O05475,S027,335.35,150,COMPLIANT,FAIL
O05476,S045,723.65,150,COMPLIANT,FAIL
O05482,S009,261.23,250,COMPLIANT,FAIL
O05483,S048,766.01,300,DATA_QUALITY_ISSUE,FAIL
O05489,S026,269.88,150,COMPLIANT,FAIL
O05491,S005,656.58,150,COMPLIANT,FAIL
O05496,S042,501.26,150,CARBON_VIOLATION,FAIL
O05497,S007,179.92,150,COMPLIANT,FAIL
O05498,S042,245.66000000000005,150,COMPLIANT,FAIL
O05499,S045,723.65,250,COMPLIANT,FAIL
O05500,S045,723.65,250,COMPLIANT,FAIL
O05502,S036,762.48,150,COMPLIANT,FAIL
O05503,S005,656.58,150,COMPLIANT,FAIL
O05505,S017,404.8200000000001,150,COMPLIANT,FAIL
O05508,S006,307.94,250,COMPLIANT,FAIL
O05509,S018,223.17,150,COMPLIANT,FAIL
O05510,S025,857.7900000000001,150,COMPLIANT,FAIL
O05511,S017,404.8200000000001,150,COMPLIANT,FAIL
O05515,S021,190.3,150,COMPLIANT,FAIL
O05517,S004,173.43,150,PROCESS_VIOLATION,FAIL
O05521,S013,402.42,300,CARBON_VIOLATION,FAIL
O05527,S047,603.63,250,COMPLIANT,FAIL
O05528,S044,677.76,300,COMPLIANT,FAIL
O05529,S005,321.78,250,COMPLIANT,FAIL
O05537,S032,152.24,150,COMPLIANT,FAIL
O05538,S010,174.73,150,COMPLIANT,FAIL
O05539,S009,291.42999999999995,150,PROCESS_VIOLATION,FAIL
O05544,S036,373.68,250,COMPLIANT,FAIL
O05557,S024,191.58,150,COMPLIANT,FAIL
O05562,S014,226.6,150,COMPLIANT,FAIL
O05563,S005,656.58,150,COMPLIANT,FAIL
O05566,S014,820.6,300,PROCESS_VIOLATION,FAIL
O05567,S015,536.5600000000001,150,COMPLIANT,FAIL
O05573,S032,310.64000000000004,300,CARBON_VIOLATION,FAIL
O05576,S021,190.3,150,COMPLIANT,FAIL
O05586,S033,242.2,150,DATA_QUALITY_ISSUE,FAIL
O05587,S045,354.65,250,COMPLIANT,FAIL
O05588,S021,190.3,150,COMPLIANT,FAIL
O05589,S002,217.98,150,COMPLIANT,FAIL
O05597,S023,395.36,300,COMPLIANT,FAIL
O05600,S014,380.6,250,COMPLIANT,FAIL
O05602,S005,321.78,300,COMPLIANT,FAIL
O05604,S004,497.73,150,COMPLIANT,FAIL
O05605,S036,762.48,250,DATA_QUALITY_ISSUE,FAIL
O05608,S014,776.6,150,CARBON_VIOLATION,FAIL
O05612,S003,223.17,150,COMPLIANT,FAIL
O05616,S048,375.41,300,COMPLIANT,FAIL
O05618,S017,779.22,150,PROCESS_VIOLATION,FAIL
O05620,S025,250.29,150,COMPLIANT,FAIL
O05623,S003,455.37,300,COMPLIANT,FAIL
O05624,S029,160.89,150,COMPLIANT,FAIL
O05625,S005,321.78,300,COMPLIANT,FAIL
O05626,S005,321.78,300,COMPLIANT,FAIL
O05628,S045,723.65,250,DATA_QUALITY_ISSUE,FAIL
O05630,S032,152.24,150,COMPLIANT,FAIL
O05632,S036,222.48,150,COMPLIANT,FAIL
O05633,S021,388.3,150,CARBON_VIOLATION,FAIL
O05634,S048,766.01,150,CARBON_VIOLATION,FAIL
O05636,S048,375.41,300,COMPLIANT,FAIL
O05640,S007,179.92,150,COMPLIANT,FAIL
O05643,S021,388.3,250,CARBON_VIOLATION,FAIL
O05644,S044,677.76,250,COMPLIANT,FAIL
O05652,S011,200.68,150,COMPLIANT,FAIL
O05653,S028,166.08,150,COMPLIANT,FAIL
O05655,S016,155.7,150,COMPLIANT,FAIL
O05656,S006,628.34,150,CARBON_VIOLATION,FAIL
O05663,S033,242.2,150,COMPLIANT,FAIL
O05665,S016,155.7,150,COMPLIANT,FAIL
O05668,S045,354.65,300,COMPLIANT,FAIL
O05673,S024,321.78,150,COMPLIANT,FAIL
O05676,S001,155.7,150,DATA_QUALITY_ISSUE,FAIL
O05677,S047,603.63,150,COMPLIANT,FAIL
O05678,S009,261.23,150,COMPLIANT,FAIL
O05680,S006,307.94,250,COMPLIANT,FAIL
O05684,S037,197.37,150,PROCESS_VIOLATION,FAIL
O05694,S006,628.34,150,COMPLIANT,FAIL
O05698,S048,766.01,300,COMPLIANT,FAIL
O05699,S010,174.73,150,DATA_QUALITY_ISSUE,FAIL
O05708,S026,269.88,150,COMPLIANT,FAIL
O05713,S036,373.68,150,COMPLIANT,FAIL
O05716,S033,494.2,300,COMPLIANT,FAIL
O05719,S045,354.65,250,COMPLIANT,FAIL
O05722,S031,257.69,250,CARBON_VIOLATION,FAIL
O05724,S044,332.16,150,COMPLIANT,FAIL
O05725,S044,677.76,300,COMPLIANT,FAIL
O05726,S050,188.57,150,COMPLIANT,FAIL
O05728,S025,857.7900000000001,300,CARBON_VIOLATION,FAIL
O05732,S048,375.41,250,COMPLIANT,FAIL
O05733,S007,179.92,150,COMPLIANT,FAIL
O05734,S005,191.58,150,COMPLIANT,FAIL
O05735,S026,550.6800000000001,300,CARBON_VIOLATION,FAIL
O05737,S015,262.96,150,COMPLIANT,FAIL
O05739,S050,188.57,150,COMPLIANT,FAIL
O05740,S005,321.78,300,COMPLIANT,FAIL
O05742,S007,367.12,300,COMPLIANT,FAIL
O05743,S033,242.2,150,DATA_QUALITY_ISSUE,FAIL
O05744,S045,723.65,250,COMPLIANT,FAIL
O05747,S013,197.22000000000003,150,COMPLIANT,FAIL
O05751,S041,356.53,250,COMPLIANT,FAIL
O05754,S036,805.68,150,PROCESS_VIOLATION,FAIL
O05755,S005,656.58,150,COMPLIANT,FAIL
O05759,S022,504.79,150,COMPLIANT,FAIL
O05762,S036,762.48,150,COMPLIANT,FAIL
O05764,S006,307.94,250,COMPLIANT,FAIL
O05765,S047,295.83,250,COMPLIANT,FAIL
O05766,S041,174.73,150,COMPLIANT,FAIL
O05770,S025,420.39,250,COMPLIANT,FAIL
O05771,S027,335.35,250,CARBON_VIOLATION,FAIL
O05772,S044,677.76,300,COMPLIANT,FAIL
O05777,S044,332.16,250,COMPLIANT,FAIL
O05780,S009,261.23,250,COMPLIANT,FAIL
O05783,S027,164.35,150,COMPLIANT,FAIL
O05784,S048,766.01,300,COMPLIANT,FAIL
O05787,S027,335.35,150,CARBON_VIOLATION,FAIL
O05788,S015,262.96,250,DATA_QUALITY_ISSUE,FAIL
O05791,S042,245.66000000000005,150,COMPLIANT,FAIL
O05793,S022,504.79,150,COMPLIANT,FAIL
O05797,S018,223.17,150,COMPLIANT,FAIL
O05798,S027,164.35,150,COMPLIANT,FAIL
O05803,S023,193.76,150,COMPLIANT,FAIL
O05808,S008,201.21,150,CARBON_VIOLATION,FAIL
O05813,S024,321.78,250,COMPLIANT,FAIL
O05815,S044,639.36,150,PROCESS_VIOLATION,FAIL
O05819,S006,663.94,150,PROCESS_VIOLATION,FAIL
