order_id,supplier_id,total_emissions,budget,violation_type,compliance
O08596,S026,160.68,250,COMPLIANT,PASS
O08597,S003,455.37,150,CARBON_VIOLATION,FAIL
O08598,S008,201.21,300,CARBON_VIOLATION,PASS
O08599,S031,75.19,150,COMPLIANT,PASS
O08600,S016,155.7,250,DATA_QUALITY_ISSUE,PASS
O08601,S027,164.35,150,COMPLIANT,FAIL
O08602,S027,164.35,300,COMPLIANT,PASS
O08603,S016,155.7,300,COMPLIANT,PASS
O08604,S046,60.769999999999996,300,COMPLIANT,PASS
O08605,S024,656.58,300,COMPLIANT,FAIL
O08606,S037,132.87,250,COMPLIANT,PASS
O08607,S038,89.96,250,COMPLIANT,PASS
O08608,S006,147.74,150,PROCESS_VIOLATION,PASS
O08609,S033,242.2,250,COMPLIANT,PASS
O08610,S037,223.17000000000002,250,DATA_QUALITY_ISSUE,PASS
O08611,S009,155.53,150,DATA_QUALITY_ISSUE,FAIL
O08612,S023,193.76000000000002,150,COMPLIANT,FAIL
O08613,S040,103.8,300,COMPLIANT,PASS
O08614,S002,129.78,300,COMPLIANT,PASS
O08615,S029,95.78999999999999,300,DATA_QUALITY_ISSUE,PASS
O08616,S029,160.89,150,COMPLIANT,FAIL
O08617,S010,174.73,250,COMPLIANT,PASS
O08618,S021,190.3,300,COMPLIANT,PASS
O08619,S043,122.83000000000001,150,COMPLIANT,PASS
O08620,S002,129.78,300,COMPLIANT,PASS
O08621,S031,126.28999999999999,250,COMPLIANT,PASS
O08622,S001,155.7,250,DATA_QUALITY_ISSUE,PASS
O08623,S045,723.65,250,COMPLIANT,FAIL
O08624,S028,98.88,150,COMPLIANT,PASS
O08625,S026,550.6800000000001,300,COMPLIANT,FAIL
O08626,S031,126.28999999999999,300,COMPLIANT,PASS
O08627,S034,86.52,300,COMPLIANT,PASS
O08628,S047,603.63,150,COMPLIANT,FAIL
O08629,S034,145.32,300,COMPLIANT,PASS
O08630,S043,122.83000000000001,250,COMPLIANT,PASS
O08631,S028,118.08,300,PROCESS_VIOLATION,PASS
O08632,S050,188.57000000000002,300,COMPLIANT,PASS
O08633,S021,190.3,150,COMPLIANT,FAIL
O08634,S048,766.01,300,COMPLIANT,FAIL
O08635,S028,166.08,250,COMPLIANT,PASS
O08636,S045,211.15,250,DATA_QUALITY_ISSUE,PASS
O08637,S032,152.24,300,COMPLIANT,PASS
O08638,S002,217.97999999999996,150,COMPLIANT,FAIL
O08639,S049,173.0,300,COMPLIANT,PASS
O08640,S011,223.88,250,PROCESS_VIOLATION,PASS
O08641,S019,107.26000000000002,300,COMPLIANT,PASS
O08642,S024,321.78,150,COMPLIANT,FAIL
O08643,S041,104.03,250,COMPLIANT,PASS
O08644,S030,166.08,250,COMPLIANT,PASS
O08645,S024,321.78,300,COMPLIANT,FAIL
O08646,S032,90.64,250,COMPLIANT,PASS
O08647,S015,262.96,250,COMPLIANT,FAIL
O08648,S001,92.7,150,COMPLIANT,PASS
O08649,S038,53.56,150,COMPLIANT,PASS
O08650,S001,155.7,250,COMPLIANT,PASS
O08651,S005,656.58,250,COMPLIANT,FAIL
O08652,S041,174.73,150,COMPLIANT,FAIL
O08653,S042,146.26,150,COMPLIANT,PASS
O08654,S022,247.39,300,COMPLIANT,PASS
O08655,S038,89.96,150,COMPLIANT,PASS
O08656,S036,762.48,300,COMPLIANT,FAIL
O08657,S043,73.13,300,COMPLIANT,PASS
O08658,S012,102.07,150,COMPLIANT,PASS
O08659,S036,222.48000000000002,250,COMPLIANT,PASS
O08660,S014,776.6,250,DATA_QUALITY_ISSUE,FAIL
O08661,S012,102.07,300,COMPLIANT,PASS
O08662,S048,766.01,300,COMPLIANT,FAIL
O08663,S031,126.28999999999999,300,COMPLIANT,PASS
O08664,S002,217.97999999999996,300,COMPLIANT,PASS
O08665,S041,174.73,150,COMPLIANT,FAIL
O08666,S016,137.7,300,PROCESS_VIOLATION,PASS
O08667,S017,826.02,250,COMPLIANT,FAIL
O08668,S034,86.52,300,COMPLIANT,PASS
O08669,S017,241.01999999999998,150,COMPLIANT,FAIL
O08670,S046,102.07,300,COMPLIANT,PASS
O08671,S015,262.96,300,COMPLIANT,PASS
O08672,S006,183.34,250,COMPLIANT,PASS
O08673,S019,107.26000000000002,150,COMPLIANT,PASS
O08674,S049,173.0,150,COMPLIANT,FAIL
O08675,S014,776.6,300,COMPLIANT,FAIL
O08676,S007,179.92,150,COMPLIANT,FAIL
O08677,S038,89.96,150,COMPLIANT,PASS
O08678,S043,73.13,150,COMPLIANT,PASS
O08679,S013,197.22000000000003,150,COMPLIANT,FAIL
O08680,S008,70.11,300,PROCESS_VIOLATION,PASS
O08681,S011,119.48,300,COMPLIANT,PASS
O08682,S037,132.87,300,COMPLIANT,PASS
O08683,S020,68.88,300,PROCESS_VIOLATION,PASS
O08684,S035,114.18,300,COMPLIANT,PASS
O08685,S045,211.15,300,COMPLIANT,PASS
O08686,S008,110.01,300,PROCESS_VIOLATION,PASS
O08687,S047,295.83,150,COMPLIANT,FAIL
O08688,S017,872.82,150,PROCESS_VIOLATION,FAIL
O08689,S037,223.17000000000002,300,COMPLIANT,PASS
O08690,S036,222.48000000000002,150,COMPLIANT,FAIL
O08691,S030,166.08,150,COMPLIANT,FAIL
O08692,S046,102.07,250,COMPLIANT,PASS
O08693,S011,200.67999999999998,150,COMPLIANT,FAIL
O08694,S035,67.98,300,COMPLIANT,PASS
O08695,S026,269.88,250,COMPLIANT,FAIL
O08696,S001,155.7,300,COMPLIANT,PASS
O08697,S034,86.52,250,COMPLIANT,PASS
O08698,S008,98.61000000000001,250,DATA_QUALITY_ISSUE,PASS
O08699,S019,63.86,150,COMPLIANT,PASS
O08700,S035,114.18,150,COMPLIANT,PASS
O08701,S018,223.17000000000002,300,COMPLIANT,PASS
O08702,S040,61.8,150,COMPLIANT,PASS
O08703,S020,57.68,300,COMPLIANT,PASS
O08704,S014,226.6,150,COMPLIANT,FAIL
O08705,S048,223.51,150,COMPLIANT,FAIL
O08706,S050,112.27,300,COMPLIANT,PASS
O08707,S037,132.87,300,COMPLIANT,PASS
O08708,S027,164.35,300,COMPLIANT,PASS
O08709,S014,226.6,250,COMPLIANT,PASS
O08710,S009,155.53,300,COMPLIANT,PASS
O08711,S035,114.18,300,COMPLIANT,PASS
O08712,S044,677.76,300,COMPLIANT,FAIL
O08713,S031,126.28999999999999,300,COMPLIANT,PASS
O08714,S012,60.769999999999996,250,COMPLIANT,PASS
O08715,S002,217.97999999999996,150,COMPLIANT,FAIL
O08716,S027,97.85,300,COMPLIANT,PASS
O08717,S001,92.7,250,COMPLIANT,PASS
O08718,S015,186.95999999999998,150,PROCESS_VIOLATION,FAIL
O08719,S011,119.48,250,COMPLIANT,PASS
O08720,S021,113.3,300,COMPLIANT,PASS
O08721,S044,197.76,300,COMPLIANT,PASS
O08722,S042,146.26,300,COMPLIANT,PASS
O08723,S015,262.96,250,COMPLIANT,FAIL
O08724,S019,94.86000000000001,250,PROCESS_VIOLATION,PASS
O08725,S040,103.8,150,COMPLIANT,PASS
O08726,S013,197.22000000000003,250,COMPLIANT,PASS
O08727,S041,104.03,150,COMPLIANT,PASS
O08728,S045,211.15,150,COMPLIANT,FAIL
O08729,S009,261.22999999999996,300,COMPLIANT,PASS
O08730,S048,766.01,250,COMPLIANT,FAIL
O08731,S048,766.01,150,COMPLIANT,FAIL
O08732,S029,95.78999999999999,250,COMPLIANT,PASS
O08733,S011,119.48,300,COMPLIANT,PASS
O08734,S018,223.17000000000002,150,COMPLIANT,FAIL
O08735,S039,82.41,250,PROCESS_VIOLATION,PASS
O08736,S042,245.66000000000003,300,COMPLIANT,PASS
O08737,S014,380.6,150,COMPLIANT,FAIL
O08738,S042,217.26000000000002,250,PROCESS_VIOLATION,PASS
O08739,S022,247.39,250,COMPLIANT,PASS
O08740,S050,112.27,150,COMPLIANT,PASS
O08741,S050,112.27,250,COMPLIANT,PASS
O08742,S026,269.88,300,COMPLIANT,PASS
O08743,S031,75.19,150,COMPLIANT,PASS
O08744,S050,188.57000000000002,150,COMPLIANT,FAIL
O08745,S006,183.34,300,COMPLIANT,PASS
O08746,S017,241.01999999999998,300,COMPLIANT,PASS
O08747,S036,265.68,300,PROCESS_VIOLATION,PASS
O08748,S043,122.83000000000001,250,COMPLIANT,PASS
O08749,S042,529.66,250,PROCESS_VIOLATION,FAIL
O08750,S038,89.96,300,COMPLIANT,PASS
O08751,S033,144.2,150,COMPLIANT,PASS
O08752,S019,107.26000000000002,150,COMPLIANT,PASS
O08753,S024,656.58,300,COMPLIANT,FAIL
O08754,S047,176.13,250,COMPLIANT,PASS
O08755,S023,115.36,300,COMPLIANT,PASS
O08756,S034,86.52,150,COMPLIANT,PASS
O08757,S009,155.53,150,COMPLIANT,FAIL
O08758,S035,67.98,250,COMPLIANT,PASS
O08759,S030,166.08,300,DATA_QUALITY_ISSUE,PASS
O08760,S042,245.66000000000003,300,COMPLIANT,PASS
O08761,S034,86.52,150,COMPLIANT,PASS
O08762,S018,223.17000000000002,150,COMPLIANT,FAIL
O08763,S004,243.92999999999998,150,COMPLIANT,FAIL
O08764,S016,74.7,250,PROCESS_VIOLATION,PASS
O08765,S022,147.29,250,COMPLIANT,PASS
O08766,S022,218.79,250,PROCESS_VIOLATION,PASS
O08767,S001,155.7,250,COMPLIANT,PASS
O08768,S048,766.01,150,COMPLIANT,FAIL
O08769,S018,223.17000000000002,150,COMPLIANT,FAIL
O08770,S041,174.73,300,COMPLIANT,PASS
O08771,S015,536.5600000000001,150,COMPLIANT,FAIL
O08772,S013,197.22000000000003,250,COMPLIANT,PASS
O08773,S047,603.63,250,COMPLIANT,FAIL
O08774,S041,174.73,250,COMPLIANT,PASS
O08775,S001,155.7,150,COMPLIANT,FAIL
O08776,S036,222.48000000000002,250,COMPLIANT,PASS
O08777,S011,200.67999999999998,150,DATA_QUALITY_ISSUE,FAIL
O08778,S048,375.40999999999997,300,COMPLIANT,FAIL
O08779,S029,179.49,300,PROCESS_VIOLATION,PASS
O08780,S006,183.34,150,COMPLIANT,FAIL
O08781,S019,63.86,250,COMPLIANT,PASS
O08782,S002,469.97999999999996,250,PROCESS_VIOLATION,FAIL
O08783,S041,174.73,150,COMPLIANT,FAIL
O08784,S025,250.29,150,COMPLIANT,FAIL
O08785,S009,155.53,150,DATA_QUALITY_ISSUE,FAIL
O08786,S029,95.78999999999999,150,DATA_QUALITY_ISSUE,PASS
O08787,S010,124.22999999999999,250,PROCESS_VIOLATION,PASS
O08788,S015,156.56,150,COMPLIANT,FAIL
O08789,S026,269.88,250,COMPLIANT,FAIL
O08790,S027,78.85,300,PROCESS_VIOLATION,PASS
O08791,S043,122.83000000000001,250,COMPLIANT,PASS
O08792,S031,126.28999999999999,300,COMPLIANT,PASS
O08793,S045,723.65,250,COMPLIANT,FAIL
O08794,S027,97.85,150,COMPLIANT,PASS
O08795,S037,223.17000000000002,250,COMPLIANT,PASS
O08796,S008,98.61000000000001,250,COMPLIANT,PASS
O08797,S037,223.17000000000002,300,COMPLIANT,PASS
O08798,S041,104.03,300,COMPLIANT,PASS
O08799,S019,218.86,150,COMPLIANT,FAIL
O08800,S050,112.27,150,COMPLIANT,PASS
O08801,S020,46.480000000000004,250,PROCESS_VIOLATION,PASS
O08802,S039,115.91000000000001,250,COMPLIANT,PASS
O08803,S007,179.92,250,COMPLIANT,PASS
O08804,S006,307.94,250,COMPLIANT,FAIL
O08805,S027,97.85,150,COMPLIANT,PASS
O08806,S036,762.48,300,COMPLIANT,FAIL
O08807,S042,245.66000000000003,250,COMPLIANT,PASS
O08808,S037,223.17000000000002,250,COMPLIANT,PASS
O08809,S036,762.48,150,CARBON_VIOLATION,FAIL
O08810,S018,455.37,250,CARBON_VIOLATION,FAIL
O08811,S025,857.7900000000001,150,COMPLIANT,FAIL
O08812,S009,261.22999999999996,250,COMPLIANT,FAIL
O08813,S044,677.76,250,CARBON_VIOLATION,FAIL
O08814,S013,117.42,150,COMPLIANT,PASS
O08815,S020,96.88000000000001,150,COMPLIANT,PASS
O08816,S004,145.23,250,COMPLIANT,PASS
O08817,S007,200.72,150,PROCESS_VIOLATION,FAIL
O08818,S018,132.87,150,COMPLIANT,PASS
O08819,S044,677.76,300,COMPLIANT,FAIL
O08820,S046,102.07,250,COMPLIANT,PASS
O08821,S046,60.769999999999996,250,COMPLIANT,PASS
O08822,S007,367.12,250,COMPLIANT,FAIL
O08823,S032,152.24,250,COMPLIANT,PASS
O08824,S031,126.28999999999999,300,COMPLIANT,PASS
O08825,S018,455.37,250,CARBON_VIOLATION,FAIL
O08826,S040,91.8,150,PROCESS_VIOLATION,PASS
O08827,S048,766.01,250,COMPLIANT,FAIL
O08828,S031,140.89,250,PROCESS_VIOLATION,PASS
O08829,S044,197.76,150,COMPLIANT,FAIL
O08830,S044,236.16,250,PROCESS_VIOLATION,PASS
O08831,S006,147.74,300,PROCESS_VIOLATION,PASS
O08832,S038,53.56,150,COMPLIANT,PASS
O08833,S018,223.17000000000002,300,COMPLIANT,PASS
O08834,S020,57.68,300,COMPLIANT,PASS
O08835,S049,173.0,300,COMPLIANT,PASS
O08836,S033,242.2,150,COMPLIANT,FAIL
O08837,S038,53.56,300,COMPLIANT,PASS
O08838,S012,102.07,250,COMPLIANT,PASS
O08839,S043,73.13,250,COMPLIANT,PASS
O08840,S027,183.35,300,PROCESS_VIOLATION,PASS
O08841,S005,321.78,300,COMPLIANT,FAIL
O08842,S028,166.08,150,COMPLIANT,FAIL
O08843,S048,223.51,150,COMPLIANT,FAIL
O08844,S044,677.76,250,COMPLIANT,FAIL
O08845,S010,104.03,150,COMPLIANT,PASS
O08846,S019,63.86,300,COMPLIANT,PASS
O08847,S025,250.29,150,COMPLIANT,FAIL
O08848,S022,247.39,250,COMPLIANT,PASS
O08849,S048,766.01,250,COMPLIANT,FAIL
O08850,S048,223.51,150,COMPLIANT,FAIL
O08851,S026,269.88,250,COMPLIANT,FAIL
O08852,S009,261.22999999999996,250,DATA_QUALITY_ISSUE,FAIL
O08853,S039,69.01,300,COMPLIANT,PASS
O08854,S049,173.0,150,COMPLIANT,FAIL
O08855,S030,166.08,250,COMPLIANT,PASS
O08856,S033,144.2,300,COMPLIANT,PASS
O08857,S018,223.17000000000002,300,COMPLIANT,PASS
O08858,S050,188.57000000000002,250,COMPLIANT,PASS
O08859,S033,144.2,150,COMPLIANT,PASS
O08860,S047,176.13,150,COMPLIANT,FAIL
O08861,S041,124.22999999999999,300,PROCESS_VIOLATION,PASS
O08862,S026,238.67999999999998,300,PROCESS_VIOLATION,PASS
O08863,S025,906.3900000000001,300,PROCESS_VIOLATION,FAIL
O08864,S035,232.98,300,CARBON_VIOLATION,PASS
O08865,S013,117.42,300,COMPLIANT,PASS
O08866,S012,102.07,300,COMPLIANT,PASS
O08867,S039,69.01,250,COMPLIANT,PASS
O08868,S021,190.3,250,COMPLIANT,PASS
O08869,S036,265.68,150,PROCESS_VIOLATION,FAIL
O08870,S013,117.42,300,COMPLIANT,PASS
O08871,S030,118.08,250,PROCESS_VIOLATION,PASS
O08872,S017,826.02,300,CARBON_VIOLATION,FAIL
O08873,S024,619.38,300,PROCESS_VIOLATION,FAIL
O08874,S019,107.26000000000002,250,COMPLIANT,PASS
O08875,S025,857.7900000000001,300,COMPLIANT,FAIL
O08876,S017,826.02,250,COMPLIANT,FAIL
O08877,S037,132.87,250,COMPLIANT,PASS
O08878,S027,97.85,150,COMPLIANT,PASS
O08879,S002,217.97999999999996,300,COMPLIANT,PASS
O08880,S027,97.85,250,COMPLIANT,PASS
O08881,S003,455.37,300,COMPLIANT,FAIL
O08882,S043,73.13,150,COMPLIANT,PASS
O08883,S011,119.48,150,COMPLIANT,PASS
O08884,S006,628.34,150,COMPLIANT,FAIL
O08885,S035,114.18,150,COMPLIANT,PASS
O08886,S006,183.34,150,COMPLIANT,FAIL
O08887,S027,164.35,300,COMPLIANT,PASS
O08888,S044,332.16,250,COMPLIANT,FAIL
O08889,S021,190.3,300,COMPLIANT,PASS
O08890,S046,102.07,250,COMPLIANT,PASS
O08891,S004,243.92999999999998,150,COMPLIANT,FAIL
O08892,S019,107.26000000000002,300,COMPLIANT,PASS
O08893,S044,197.76,250,COMPLIANT,PASS
O08894,S049,173.0,250,COMPLIANT,PASS
O08895,S034,145.32,150,COMPLIANT,PASS
O08896,S038,53.56,150,COMPLIANT,PASS
O08897,S034,86.52,150,COMPLIANT,PASS
O08898,S046,60.769999999999996,300,COMPLIANT,PASS
O08899,S046,60.769999999999996,250,COMPLIANT,PASS
O08900,S029,95.78999999999999,300,COMPLIANT,PASS
O08901,S001,92.7,150,COMPLIANT,PASS
O08902,S041,104.03,250,COMPLIANT,PASS
O08903,S049,173.0,250,COMPLIANT,PASS
O08904,S050,188.57000000000002,250,COMPLIANT,PASS
O08905,S037,197.37,150,PROCESS_VIOLATION,FAIL
O08906,S006,628.34,150,COMPLIANT,FAIL
O08907,S033,144.2,300,COMPLIANT,PASS
O08908,S017,826.02,250,CARBON_VIOLATION,FAIL
O08909,S050,112.27,250,COMPLIANT,PASS
O08910,S007,179.92,250,COMPLIANT,PASS
O08911,S037,132.87,250,COMPLIANT,PASS
O08912,S043,122.83000000000001,150,COMPLIANT,PASS
O08913,S019,218.86,300,CARBON_VIOLATION,PASS
O08914,S001,317.7,300,COMPLIANT,FAIL
O08915,S002,217.97999999999996,300,COMPLIANT,PASS
O08916,S043,236.43,150,PROCESS_VIOLATION,FAIL
O08917,S049,103.0,300,COMPLIANT,PASS
O08918,S005,656.58,300,COMPLIANT,FAIL
O08919,S010,174.73,250,COMPLIANT,PASS
O08920,S032,152.24,150,COMPLIANT,FAIL
O08921,S008,98.61000000000001,250,COMPLIANT,PASS
O08922,S002,129.78,150,COMPLIANT,PASS
O08923,S029,160.89,150,COMPLIANT,FAIL
O08924,S049,103.0,250,COMPLIANT,PASS
O08925,S025,857.7900000000001,300,COMPLIANT,FAIL
O08926,S012,102.07,150,COMPLIANT,PASS
O08927,S003,132.87,300,COMPLIANT,PASS
O08928,S047,295.83,300,COMPLIANT,PASS
O08929,S025,857.7900000000001,300,COMPLIANT,FAIL
O08930,S016,155.7,250,COMPLIANT,PASS
O08931,S045,211.15,300,COMPLIANT,PASS
O08932,S032,90.64,300,COMPLIANT,PASS
O08933,S050,188.57000000000002,300,COMPLIANT,PASS
O08934,S028,98.88,150,COMPLIANT,PASS
O08935,S007,179.92,150,COMPLIANT,FAIL
O08936,S019,218.86,150,DATA_QUALITY_ISSUE,FAIL
O08937,S035,67.98,250,COMPLIANT,PASS
O08938,S017,826.02,150,COMPLIANT,FAIL
O08939,S005,191.57999999999998,150,COMPLIANT,FAIL
O08940,S009,261.22999999999996,250,COMPLIANT,FAIL
O08941,S022,247.39,250,COMPLIANT,PASS
O08942,S044,197.76,300,COMPLIANT,PASS
O08943,S024,191.57999999999998,150,COMPLIANT,FAIL
O08944,S012,102.07,250,COMPLIANT,PASS
O08945,S017,241.01999999999998,250,COMPLIANT,PASS
O08946,S040,103.8,150,COMPLIANT,PASS
O08947,S003,248.97,150,PROCESS_VIOLATION,FAIL
O08948,S043,73.13,300,COMPLIANT,PASS
O08949,S042,146.26,250,COMPLIANT,PASS
O08950,S034,86.52,300,COMPLIANT,PASS
O08951,S042,245.66000000000003,150,COMPLIANT,FAIL
O08952,S025,420.39000000000004,250,COMPLIANT,FAIL
O08953,S033,144.2,150,COMPLIANT,PASS
O08954,S050,188.57000000000002,150,COMPLIANT,FAIL
O08955,S028,146.88,300,PROCESS_VIOLATION,PASS
O08956,S008,98.61000000000001,250,COMPLIANT,PASS
O08957,S021,388.3,300,COMPLIANT,FAIL
O08958,S007,107.12,150,COMPLIANT,PASS
O08959,S002,129.78,250,COMPLIANT,PASS
O08960,S017,826.02,250,COMPLIANT,FAIL
O08961,S005,358.98,250,PROCESS_VIOLATION,FAIL
O08962,S047,176.13,250,COMPLIANT,PASS
O08963,S033,242.2,300,COMPLIANT,PASS
O08964,S046,60.769999999999996,300,COMPLIANT,PASS
O08965,S003,223.17000000000002,150,COMPLIANT,FAIL
O08966,S037,132.87,300,COMPLIANT,PASS
O08967,S024,191.57999999999998,300,COMPLIANT,PASS
O08968,S006,628.34,150,CARBON_VIOLATION,FAIL
O08969,S028,98.88,250,COMPLIANT,PASS
O08970,S032,152.24,300,COMPLIANT,PASS
O08971,S048,766.01,300,COMPLIANT,FAIL
O08972,S044,677.76,300,DATA_QUALITY_ISSUE,FAIL
O08973,S047,603.63,300,COMPLIANT,FAIL
O08974,S031,75.19,300,COMPLIANT,PASS
O08975,S023,115.36,150,COMPLIANT,PASS
O08976,S050,112.27,150,COMPLIANT,PASS
O08977,S030,166.08,250,COMPLIANT,PASS
O08978,S027,97.85,250,COMPLIANT,PASS
O08979,S011,200.67999999999998,250,COMPLIANT,PASS
O08980,S021,190.3,300,COMPLIANT,PASS
O08981,S039,69.01,250,DATA_QUALITY_ISSUE,PASS
O08982,S049,153.0,250,PROCESS_VIOLATION,PASS
O08983,S020,96.88000000000001,300,COMPLIANT,PASS
O08984,S042,217.26000000000002,150,PROCESS_VIOLATION,FAIL
O08985,S022,147.29,250,COMPLIANT,PASS
O08986,S024,191.57999999999998,300,COMPLIANT,PASS
O08987,S048,418.81,250,PROCESS_VIOLATION,FAIL
O08988,S048,223.51,150,DATA_QUALITY_ISSUE,FAIL
O08989,S049,173.0,150,COMPLIANT,FAIL
O08990,S006,307.94,250,COMPLIANT,FAIL
O08991,S038,53.56,300,COMPLIANT,PASS
O08992,S037,223.17000000000002,150,COMPLIANT,FAIL
O08993,S022,147.29,300,COMPLIANT,PASS
O08994,S031,75.19,250,COMPLIANT,PASS
O08995,S027,164.35,150,COMPLIANT,FAIL
O08996,S007,179.92,300,COMPLIANT,PASS
O08997,S011,119.48,300,COMPLIANT,PASS
O08998,S003,107.07,150,PROCESS_VIOLATION,PASS
O08999,S038,89.96,300,COMPLIANT,PASS
O09000,S019,107.26000000000002,150,COMPLIANT,PASS
O09001,S025,857.7900000000001,150,CARBON_VIOLATION,FAIL
O09002,S023,115.36,300,COMPLIANT,PASS
O09003,S042,245.66000000000003,300,COMPLIANT,PASS
O09004,S033,242.2,300,COMPLIANT,PASS
O09005,S021,190.3,300,COMPLIANT,PASS
O09006,S010,104.03,300,COMPLIANT,PASS
O09007,S027,164.35,250,COMPLIANT,PASS
O09008,S025,420.39000000000004,150,COMPLIANT,FAIL
O09009,S047,295.83,300,COMPLIANT,PASS
O09010,S022,147.29,300,DATA_QUALITY_ISSUE,PASS
O09011,S045,723.65,250,COMPLIANT,FAIL
O09012,S008,58.71,300,COMPLIANT,PASS
O09013,S005,321.78,300,COMPLIANT,FAIL
O09014,S026,550.6800000000001,150,COMPLIANT,FAIL
O09015,S024,656.58,250,CARBON_VIOLATION,FAIL
O09016,S031,75.19,300,COMPLIANT,PASS
O09017,S026,269.88,250,COMPLIANT,FAIL
O09018,S033,242.2,300,COMPLIANT,PASS
O09019,S004,272.13,250,PROCESS_VIOLATION,FAIL
O09020,S039,69.01,150,COMPLIANT,PASS
O09021,S046,220.07,150,PROCESS_VIOLATION,FAIL
O09022,S024,321.78,300,COMPLIANT,FAIL
O09023,S019,107.26000000000002,150,COMPLIANT,PASS
O09024,S043,122.83000000000001,250,COMPLIANT,PASS
O09025,S029,95.78999999999999,250,COMPLIANT,PASS
O09026,S039,69.01,300,COMPLIANT,PASS
O09027,S034,145.32,300,COMPLIANT,PASS
O09028,S025,420.39000000000004,250,COMPLIANT,FAIL
O09029,S015,156.56,300,COMPLIANT,PASS
O09030,S038,183.56,300,CARBON_VIOLATION,PASS
O09031,S037,455.37,150,COMPLIANT,FAIL
O09032,S002,129.78,250,COMPLIANT,PASS
O09033,S038,89.96,300,COMPLIANT,PASS
O09034,S010,174.73,300,COMPLIANT,PASS
O09035,S003,223.17000000000002,250,COMPLIANT,PASS
O09036,S027,97.85,250,COMPLIANT,PASS
O09037,S041,356.53,300,CARBON_VIOLATION,FAIL
O09038,S002,129.78,150,COMPLIANT,PASS
O09039,S031,75.19,250,COMPLIANT,PASS
O09040,S012,102.07,300,COMPLIANT,PASS
O09041,S014,776.6,150,COMPLIANT,FAIL
O09042,S033,242.2,300,COMPLIANT,PASS
O09043,S047,176.13,250,COMPLIANT,PASS
O09044,S007,107.12,150,COMPLIANT,PASS
O09045,S030,166.08,150,DATA_QUALITY_ISSUE,FAIL
O09046,S049,103.0,150,COMPLIANT,PASS
O09047,S030,166.08,250,COMPLIANT,PASS
O09048,S040,223.8,300,PROCESS_VIOLATION,PASS
O09049,S024,191.57999999999998,250,COMPLIANT,PASS
O09050,S015,156.56,300,COMPLIANT,PASS
O09051,S022,247.39,300,COMPLIANT,PASS
O09052,S033,144.2,300,COMPLIANT,PASS
O09053,S023,115.36,300,COMPLIANT,PASS
O09054,S012,90.27,150,PROCESS_VIOLATION,PASS
O09055,S028,166.08,250,COMPLIANT,PASS
O09056,S019,63.86,300,COMPLIANT,PASS
O09057,S016,173.7,300,PROCESS_VIOLATION,PASS
O09058,S004,497.72999999999996,250,COMPLIANT,FAIL
O09059,S029,160.89,250,COMPLIANT,PASS
O09060,S049,173.0,300,COMPLIANT,PASS
O09061,S006,307.94,300,COMPLIANT,FAIL
O09062,S050,188.57000000000002,150,DATA_QUALITY_ISSUE,FAIL
O09063,S026,129.48,250,PROCESS_VIOLATION,PASS
O09064,S022,147.29,150,COMPLIANT,PASS
O09065,S010,174.73,300,COMPLIANT,PASS
O09066,S011,119.48,250,COMPLIANT,PASS
O09067,S018,223.17000000000002,250,COMPLIANT,PASS
O09068,S018,223.17000000000002,300,COMPLIANT,PASS
O09069,S012,102.07,250,COMPLIANT,PASS
O09070,S038,53.56,300,COMPLIANT,PASS
O09071,S001,155.7,150,COMPLIANT,FAIL
O09072,S036,222.48000000000002,150,COMPLIANT,FAIL
O09073,S027,97.85,150,COMPLIANT,PASS
O09074,S041,174.73,300,COMPLIANT,PASS
O09075,S016,155.7,150,COMPLIANT,FAIL
O09076,S046,113.87,300,PROCESS_VIOLATION,PASS
O09077,S014,226.6,150,COMPLIANT,FAIL
O09078,S008,98.61000000000001,250,COMPLIANT,PASS
O09079,S043,122.83000000000001,250,COMPLIANT,PASS
O09080,S040,103.8,300,COMPLIANT,PASS
O09081,S046,102.07,300,COMPLIANT,PASS
O09082,S041,174.73,250,COMPLIANT,PASS
O09083,S004,497.72999999999996,150,COMPLIANT,FAIL
O09084,S019,63.86,250,COMPLIANT,PASS
O09085,S037,132.87,250,COMPLIANT,PASS
O09086,S013,117.42,150,COMPLIANT,PASS
O09087,S020,96.88000000000001,300,COMPLIANT,PASS
O09088,S043,87.33,150,PROCESS_VIOLATION,PASS
O09089,S028,98.88,300,COMPLIANT,PASS
O09090,S023,216.16000000000003,150,PROCESS_VIOLATION,FAIL
O09091,S041,174.73,150,COMPLIANT,FAIL
O09092,S037,132.87,150,COMPLIANT,PASS
O09093,S039,115.91000000000001,150,COMPLIANT,PASS
O09094,S040,103.8,150,COMPLIANT,PASS
O09095,S017,826.02,300,COMPLIANT,FAIL
O09096,S044,332.16,300,COMPLIANT,FAIL
O09097,S019,107.26000000000002,150,COMPLIANT,PASS
O09098,S006,307.94,150,COMPLIANT,FAIL
O09099,S041,174.73,150,COMPLIANT,FAIL
O09100,S004,243.92999999999998,150,COMPLIANT,FAIL
O09101,S037,455.37,250,COMPLIANT,FAIL
O09102,S034,86.52,250,COMPLIANT,PASS
O09103,S019,63.86,150,COMPLIANT,PASS
O09104,S009,261.22999999999996,250,COMPLIANT,FAIL
O09105,S044,332.16,250,COMPLIANT,FAIL
O09106,S007,107.12,250,COMPLIANT,PASS
O09107,S024,656.58,250,COMPLIANT,FAIL
